genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
4|4.12-5.0.2-2-3-6.2.1|4.12-5.0.2-2-3-6.2|4.12-5.0.2-2-3-6|12.5|12|[0, 2, 2, 3, 6]|0|4|1|[ "2A", "2B", "3A-1", "6C1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 2, 1, 8 ] ]|[ 377242909, 263727360, 175818816, 461477173 ]|[ "b^3", "a", "b^4", "b^5a" ]|12T2|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.12-5.0.2-2-3-6.3.1|4.12-5.0.2-2-3-6.3|4.12-5.0.2-2-3-6|12.5|12|[0, 2, 2, 3, 6]|0|4|1|[ "2A", "2C", "3A1", "6A-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 377242909, 153882524, 351590400, 435456000 ]|[ "b^3", "b^3a", "b^2", "b^4a" ]|12T2|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.12-5.0.2-2-3-6.4.1|4.12-5.0.2-2-3-6.4|4.12-5.0.2-2-3-6|12.5|12|[0, 2, 2, 3, 6]|0|4|1|[ "2A", "2C", "3A-1", "6B-1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 377242909, 153882524, 175818816, 87909424 ]|[ "b^3", "b^3a", "b^4", "b^2a" ]|12T2|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.12-5.0.2-2-3-6.5.1|4.12-5.0.2-2-3-6.5|4.12-5.0.2-2-3-6|12.5|12|[0, 2, 2, 3, 6]|0|4|1|[ "2B", "2C", "3A1", "6B1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 263727360, 153882524, 351590400, 66341893 ]|[ "a", "b^3a", "b^2", "b" ]|12T2|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.12-5.0.2-2-3-6.6.1|4.12-5.0.2-2-3-6.6|4.12-5.0.2-2-3-6|12.5|12|[0, 2, 2, 3, 6]|0|4|1|[ "2B", "2C", "3A-1", "6A1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 263727360, 153882524, 175818816, 201466010 ]|[ "a", "b^3a", "b^4", "b^5" ]|12T2|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.15-1.0.3-5-15.1.1|4.15-1.0.3-5-15.1|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A1", "5A1", "15A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 469641341400, 281784804930, 657497872080 ]|[ "a^5", "a^12", "a^13" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.2.1|4.15-1.0.3-5-15.2|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A1", "5A-1", "15A-7" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 469641341400, 1126611763200, 1214269056000 ]|[ "a^5", "a^3", "a^7" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.3.1|4.15-1.0.3-5-15.3|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A1", "5A2", "15A-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 469641341400, 845353998720, 93928268313 ]|[ "a^5", "a^6", "a^4" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.4.1|4.15-1.0.3-5-15.4|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A1", "5A-2", "15A4" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 469641341400, 563569608960, 375713073216 ]|[ "a^5", "a^9", "a" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.5.1|4.15-1.0.3-5-15.5|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A-1", "5A1", "15A-2" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 939278592000, 281784804930, 187856536624 ]|[ "a^10", "a^12", "a^8" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.6.1|4.15-1.0.3-5-15.6|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A-1", "5A-1", "15A-4" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 939278592000, 1126611763200, 751426099200 ]|[ "a^10", "a^3", "a^2" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.7.1|4.15-1.0.3-5-15.7|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A-1", "5A2", "15A2" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 939278592000, 845353998720, 1033166534400 ]|[ "a^10", "a^6", "a^14" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.15-1.0.3-5-15.8.1|4.15-1.0.3-5-15.8|4.15-1.0.3-5-15|15.1|15|[0, 3, 5, 15]|0|3|0|[ "3A-1", "5A-2", "15A7" ]|[8, 1]|[ 8, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 939278592000, 563569608960, 1220496076800 ]|[ "a^10", "a^9", "a^11" ]|15T1|15|False|NULL|NULL|True|469641341400|NULL|NULL|NULL
4|4.16-7.0.2-2-2-8.1.1|4.16-7.0.2-2-2-8.1|4.16-7.0.2-2-2-8|16.7|16|[0, 2, 2, 2, 8]|0|4|1|[ "2A", "2B", "2C", "8A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 6 ] ]|[ 23616, 28495, 22589, 29400 ]|[ "b^-4", "b^-3a", "b^-4a", "b^-3" ]|8T6|8|True|23616|[ "y^2=x(x^{8}+a_{1}x^{4}+1)" ]|False|NULL|NULL|NULL|NULL
4|4.16-7.0.2-2-2-8.2.1|4.16-7.0.2-2-2-8.2|4.16-7.0.2-2-2-8|16.7|16|[0, 2, 2, 2, 8]|0|4|1|[ "2A", "2B", "2C", "8A3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 2, 6 ] ]|[ 23616, 28495, 5039, 5913 ]|[ "b^-4", "b^-3a", "a", "b" ]|8T6|8|True|23616|[ "y^2=x(x^{8}+a_{1}x^{4}+1)" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.1.1|4.18-2.0.2-9-18.1|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A1", "18A7" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 3781425916759686, 3025408466671926 ]|[ "a^9", "a^4", "a^5" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.2.1|4.18-2.0.2-9-18.2|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A-1", "18A-7" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 3379782032928121, 4135811857233961 ]|[ "a^9", "a^14", "a^13" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.3.1|4.18-2.0.2-9-18.3|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A2", "18A5" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 6381457183145640, 1111711069336750 ]|[ "a^9", "a^10", "a^17" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.4.1|4.18-2.0.2-9-18.4|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A-2", "18A-5" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 757337582914145, 6027071162112007 ]|[ "a^9", "a^8", "a" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.5.1|4.18-2.0.2-9-18.5|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A4", "18A-1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 1867734710582263, 5292071029289641 ]|[ "a^9", "a^16", "a^11" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-2.0.2-9-18.6.1|4.18-2.0.2-9-18.6|4.18-2.0.2-9-18|18.2|18|[0, 2, 9, 18]|0|3|0|[ "2A", "9A-4", "18A1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 3, 1, 4 ], [ 1, 1, 8 ] ]|[ 357001369769647, 5649072318489606, 1513361224149816 ]|[ "a^9", "a^2", "a^7" ]|18T1|18|True|357001369769647|[ "y^2=x^{9}+1" ]|False|NULL|NULL|NULL|NULL
4|4.18-3.0.2-2-3-3.1.1|4.18-3.0.2-2-3-3.1|4.18-3.0.2-2-3-3|18.3|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3A1", "3B" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 8 ] ]|[ 450, 659, 304, 59 ]|[ "a^3", "ba^3", "a^2", "b^2a^4" ]|6T5|6|False|NULL|NULL|True|304|NULL|NULL|NULL
4|4.18-3.0.2-2-3-3.2.1|4.18-3.0.2-2-3-3.2|4.18-3.0.2-2-3-3|18.3|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3A-1", "3C-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 8 ] ]|[ 450, 659, 576, 506 ]|[ "a^3", "ba^3", "a^4", "b^2a^2" ]|6T5|6|False|NULL|NULL|True|304|NULL|NULL|NULL
4|4.20-4.0.2-2-2-5.1.1|4.20-4.0.2-2-2-5.1|4.20-4.0.2-2-2-5|20.4|20|[0, 2, 2, 2, 5]|0|4|1|[ "2A", "2B", "2C", "5A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 5 ] ]|[ 2045400, 2810575, 362879, 818224 ]|[ "b^5", "b^3a", "a", "b^8" ]|10T3|10|True|2045400|[ "y^2=x^{10}+a_1x^{5}+1" ]|False|NULL|NULL|NULL|NULL
4|4.20-4.0.2-2-2-5.2.1|4.20-4.0.2-2-2-5.2|4.20-4.0.2-2-2-5|20.4|20|[0, 2, 2, 2, 5]|0|4|1|[ "2A", "2B", "2C", "5A2" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 2, 5 ] ]|[ 2045400, 2810575, 2401469, 2453760 ]|[ "b^5", "b^3a", "b^4a", "b^4" ]|10T3|10|True|2045400|[ "y^2=x^{10}+a_1x^{5}+1" ]|False|NULL|NULL|NULL|NULL
4|4.24-3.0.3-4-6.1.1|4.24-3.0.3-4-6.1|4.24-3.0.3-4-6|24.3|24|[0, 3, 4, 6]|0|3|0|[ "3A1", "4A", "6A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 5 ] ]|[ 15259, 18909, 22228 ]|[ "cba", "cb", "b^-2a^2" ]|8T12|8|True|23616|[ "y^2=x(x^4-1)(x^4+2i\sqrt{3}x^2+1)" ]|False|NULL|NULL|NULL|NULL
4|4.24-3.0.3-4-6.2.1|4.24-3.0.3-4-6.2|4.24-3.0.3-4-6|24.3|24|[0, 3, 4, 6]|0|3|0|[ "3A-1", "4A", "6A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 5 ] ]|[ 6611, 11824, 34207 ]|[ "ca^2", "b^-1", "ba" ]|8T12|8|True|23616|[ "y^2=x(x^4-1)(x^4+2i\sqrt{3}x^2+1)" ]|False|NULL|NULL|NULL|NULL
4|4.24-12.0.2-2-2-4.1.1|4.24-12.0.2-2-2-4.1|4.24-12.0.2-2-2-4|24.12|24|[0, 2, 2, 2, 4]|0|4|1|[ "2B", "2B", "2B", "4A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 4 ] ]|[ 6, 1, 2, 10 ]|[ "dca", "a", "b^2a", "dcb^2a" ]|4T5|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.24-12.0.2-2-2-4.1.2|4.24-12.0.2-2-2-4.1|4.24-12.0.2-2-2-4|24.12|24|[0, 2, 2, 2, 4]|0|4|1|[ "2B", "2B", "2B", "4A" ]|[1, 2]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 4 ] ]|[ 6, 2, 1, 9 ]|[ "dca", "b^2a", "a", "dcba" ]|4T5|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.24-12.0.2-2-2-4.1.3|4.24-12.0.2-2-2-4.1|4.24-12.0.2-2-2-4|24.12|24|[0, 2, 2, 2, 4]|0|4|1|[ "2B", "2B", "2B", "4A" ]|[1, 3]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 4 ] ]|[ 6, 2, 5, 10 ]|[ "dca", "b^2a", "ba", "dcb^2a" ]|4T5|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.24-12.0.2-2-2-4.1.4|4.24-12.0.2-2-2-4.1|4.24-12.0.2-2-2-4|24.12|24|[0, 2, 2, 2, 4]|0|4|1|[ "2B", "2B", "2B", "4A" ]|[1, 4]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 4 ] ]|[ 6, 2, 21, 22 ]|[ "dca", "b^2a", "db^2a", "da" ]|4T5|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.32-19.0.2-4-16.1.1|4.32-19.0.2-4-16.1|4.32-19.0.2-4-16|32.19|32|[0, 2, 4, 16]|0|3|0|[ "2B", "4B", "16A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 8 ] ]|[ 16805683226448, 2796410977798, 15323697002886 ]|[ "b^6a", "ba", "b^5" ]|16T55|16|True|1313941673647|[ "y^2=x(x^{8}-1)" ]|False|NULL|NULL|NULL|NULL
4|4.32-19.0.2-4-16.2.1|4.32-19.0.2-4-16.2|4.32-19.0.2-4-16|32.19|32|[0, 2, 4, 16]|0|3|0|[ "2B", "4B", "16A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 2, 8 ] ]|[ 16805683226448, 9703741460998, 9717290547960 ]|[ "b^6a", "b^-5a", "b^-5" ]|16T55|16|True|1313941673647|[ "y^2=x(x^{8}-1)" ]|False|NULL|NULL|NULL|NULL
4|4.32-19.0.2-4-16.3.1|4.32-19.0.2-4-16.3|4.32-19.0.2-4-16|32.19|32|[0, 2, 4, 16]|0|3|0|[ "2B", "4B", "16A3" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 2, 8 ] ]|[ 16805683226448, 15310112405062, 2803205635625 ]|[ "b^6a", "b^5a", "b" ]|16T55|16|True|1313941673647|[ "y^2=x(x^{8}-1)" ]|False|NULL|NULL|NULL|NULL
4|4.32-19.0.2-4-16.4.1|4.32-19.0.2-4-16.4|4.32-19.0.2-4-16|32.19|32|[0, 2, 4, 16]|0|3|0|[ "2B", "4B", "16A-3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 2, 8 ] ]|[ 16805683226448, 19615115156993, 20835611601846 ]|[ "b^6a", "b^7a", "b^-1" ]|16T55|16|True|1313941673647|[ "y^2=x(x^{8}-1)" ]|False|NULL|NULL|NULL|NULL
4|4.36-12.0.2-6-6.1.1|4.36-12.0.2-6-6.1|4.36-12.0.2-6-6|36.12|36|[0, 2, 6, 6]|0|3|0|[ "2B", "6B", "6D1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 2, 16 ] ]|[ 153882524, 102961964, 51662485 ]|[ "b^3a^3", "ba^2", "b^4a" ]|12T18|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.36-12.0.2-6-6.2.1|4.36-12.0.2-6-6.2|4.36-12.0.2-6-6|36.12|36|[0, 2, 6, 6]|0|3|0|[ "2B", "6C-1", "6D-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 2, 16 ] ]|[ 153882524, 424861453, 216103663 ]|[ "b^3a^3", "b^5a^4", "b^2a^5" ]|12T18|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.36-12.0.2-6-6.3.1|4.36-12.0.2-6-6.3|4.36-12.0.2-6-6|36.12|36|[0, 2, 6, 6]|0|3|0|[ "2C", "6B", "6E-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 9 ], [ 1, 2, 16 ] ]|[ 377242909, 102961964, 315015866 ]|[ "a^3", "ba^2", "ba" ]|12T18|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.36-12.0.2-6-6.4.1|4.36-12.0.2-6-6.4|4.36-12.0.2-6-6|36.12|36|[0, 2, 6, 6]|0|3|0|[ "2C", "6C-1", "6E1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 9 ], [ 1, 2, 16 ] ]|[ 377242909, 424861453, 475740847 ]|[ "a^3", "b^5a^4", "b^5a^5" ]|12T18|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.36-10.0.2-2-2-3.1.1|4.36-10.0.2-2-2-3.1|4.36-10.0.2-2-2-3|36.10|36|[0, 2, 2, 2, 3]|0|4|1|[ "2B", "2A", "2C", "3C" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 2, 5 ], [ 1, 2, 8 ] ]|[ 450, 143, 514, 59 ]|[ "c^2b^3", "a", "cba", "cb^2" ]|6T9|6|False|NULL|NULL|True|278|NULL|NULL|NULL
4|4.40-8.0.2-4-10.1.1|4.40-8.0.2-4-10.1|4.40-8.0.2-4-10|40.8|40|[0, 2, 4, 10]|0|3|0|[ "2C", "4A", "10B1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 9 ] ]|[ 2054048934567594528, 1918843069293537857, 257207973239762350 ]|[ "c^2ba", "c^3a", "c^9b" ]|20T7|20|True|122002101778601647|[ "y^2=x^{10}-1" ]|False|NULL|NULL|NULL|NULL
4|4.40-8.0.2-4-10.2.1|4.40-8.0.2-4-10.2|4.40-8.0.2-4-10|40.8|40|[0, 2, 4, 10]|0|3|0|[ "2C", "4A", "10B-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 2, 9 ] ]|[ 2054048934567594528, 2432900694235334392, 2304855848003748487 ]|[ "c^2ba", "ca", "cb" ]|20T7|20|True|122002101778601647|[ "y^2=x^{10}-1" ]|False|NULL|NULL|NULL|NULL
4|4.40-8.0.2-4-10.3.1|4.40-8.0.2-4-10.3|4.40-8.0.2-4-10|40.8|40|[0, 2, 4, 10]|0|3|0|[ "2C", "4A", "10B3" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 2, 9 ] ]|[ 2054048934567594528, 1283497326631290839, 892198022246938920 ]|[ "c^2ba", "c^5ba", "c^7" ]|20T7|20|True|122002101778601647|[ "y^2=x^{10}-1" ]|False|NULL|NULL|NULL|NULL
4|4.40-8.0.2-4-10.4.1|4.40-8.0.2-4-10.4|4.40-8.0.2-4-10|40.8|40|[0, 2, 4, 10]|0|3|0|[ "2C", "4A", "10B-3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 2, 9 ] ]|[ 2054048934567594528, 256471552220078038, 1919601815228702641 ]|[ "c^2ba", "c^9ba", "c^3" ]|20T7|20|True|122002101778601647|[ "y^2=x^{10}-1" ]|False|NULL|NULL|NULL|NULL
4|4.72-40.0.2-4-6.1.1|4.72-40.0.2-4-6.1|4.72-40.0.2-4-6|72.40|72|[0, 2, 4, 6]|0|3|0|[ "2A", "4A", "6A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 6 ] ]|[ 512, 705, 660 ]|[ "d^2b^-2a", "d^2c^2b", "db^-1a" ]|6T13|6|False|NULL|NULL|True|304|NULL|NULL|NULL
4|4.72-40.0.2-4-6.2.1|4.72-40.0.2-4-6.2|4.72-40.0.2-4-6|72.40|72|[0, 2, 4, 6]|0|3|0|[ "2B", "4A", "6B" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 4, 9 ] ]|[ 450, 614, 508 ]|[ "ba", "d^2b^-1", "da" ]|6T13|6|False|NULL|NULL|True|278|NULL|NULL|NULL
4|4.72-42.0.2-3-12.1.1|4.72-42.0.2-3-12.1|4.72-42.0.2-3-12|72.42|72|[0, 2, 3, 12]|0|3|0|[ "2B", "3B", "12A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 3, 12 ] ]|[ 374581014, 111309742, 307676880 ]|[ "d^3ca", "d^5b^2", "d^4cb^2a" ]|12T45|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.72-42.0.2-3-12.2.1|4.72-42.0.2-3-12.2|4.72-42.0.2-3-12|72.42|72|[0, 2, 3, 12]|0|3|0|[ "2B", "3C1", "12A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 3, 12 ] ]|[ 374581014, 297883831, 81786215 ]|[ "d^3ca", "d^4cb", "d^5ba" ]|12T45|12|False|NULL|NULL|True|175818816|NULL|NULL|NULL
4|4.120-34.0.2-4-5.1.1|4.120-34.0.2-4-5.1|4.120-34.0.2-4-5|120.34|120|[0, 2, 4, 5]|0|3|0|[ "2A", "4A", "5A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 3 ] ]|[ 24, 57, 96 ]|NULL|NULL|NULL|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.3-1.1.3-3-3.1.1|4.3-1.1.3-3-3.1|4.3-1.1.3-3-3|3.1|3|[1, 3, 3, 3]|1|3|3|[ "3A1", "3A1", "3A1" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 3, 1, 2 ] ]|[ 3, 0, 4, 4, 4 ]|[ "a", "Id(G)", "a^2", "a^2", "a^2" ]|3T1|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.3-1.1.3-3-3.2.1|4.3-1.1.3-3-3.2|4.3-1.1.3-3-3|3.1|3|[1, 3, 3, 3]|1|3|3|[ "3A-1", "3A-1", "3A-1" ]|[2, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 3, 1, 2 ] ]|[ 3, 0, 3, 3, 3 ]|[ "a", "Id(G)", "a", "a", "a" ]|3T1|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.4-2.1.2-2-2.1.1|4.4-2.1.2-2-2.1|4.4-2.1.2-2-2|4.2|4|[1, 2, 2, 2]|1|3|3|[ "2C", "2A", "2B" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 4 ] ]|[ 7, 23, 7, 23, 16 ]|[ "b", "a", "b", "a", "ba" ]|4T2|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.7|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 7]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 1, 4, 2, 1 ]|[ "a", "b^2", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.10|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 10]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 1, 2, 1 ]|[ "b", "a", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.12|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 12]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 2, 2, 1 ]|[ "b", "ba", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.14|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 14]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 5, 2, 1 ]|[ "b", "b^2a", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.16|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 16]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 2, 4, 2, 1 ]|[ "ba", "b^2", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.6-1.1.2-2.1.22|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 22]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 5, 4, 2, 1 ]|[ "b^2a", "b^2", "ba", "a" ]|3T2|3|False|NULL|NULL|False|NULL|NULL|NULL|NULL
